date,sma_3,sma_5,sma_8,sma_10,sma_12,sma_15,sma_30,sma_35,sma_40,sma_45,sma_50,sma_60,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60
2020-07-27,9567.08378431532,8251.029530843098,8251.029530843098,8777.451232231988,9018.72784536856,8514.240381537542,9742.557684778285,10732.731837390718,10916.03939412435,10327.470686321494,,,9708.5314698496,9156.592402414957,8862.469075913823,8801.026524399505,8796.007907659805,8851.474773845648,9323.892280992299,9440.279042527289,9533.428899737815,9608.23119615882,9668.869814731828,9759.851214156937
2020-08-17,10883.138037787543,9303.872933620874,8744.549875895182,8777.451232231988,9238.070220947266,9040.662082926432,9698.689209662543,10619.927187093097,10981.84210679796,10532.190236861617,,,10953.861880554692,10170.792370731499,9603.96862323835,9418.924374517475,9319.778562011346,9270.728060244695,9517.836288944773,9604.756652230297,9677.16767247999,9736.795651696599,9785.96055669728,9860.924587402156
2020-10-27,12199.192291259766,10883.138037787543,9567.08378431532,9172.267508273653,9457.412596525968,9479.346834083839,9610.95225943106,10507.122536795478,11047.64481947157,10736.90978740174,,,12234.554212643345,11285.610432665562,10473.146508563688,10163.75907217359,9965.447781982812,9802.167532996487,9786.679372433888,9836.944614427279,9883.059804712571,9923.139250496954,9957.323657438374,10011.042143391578
2020-11-05,13515.24654473199,12199.192291259766,10225.110911051432,9830.294635009765,9676.754972104673,9918.031585241248,9523.21530919958,10394.31788649786,11113.447532145183,10941.629337941864,,,13532.927505423779,12467.507223958848,11441.629584827568,11012.448562066053,10714.249187169149,10431.715807683777,10125.025470389537,10132.35934674122,10147.221212915614,10163.792089009656,10179.787769400276,10207.42720706022
2020-11-12,14831.30079820421,13515.246544731988,11376.658382839625,10751.53261244032,10225.110911051432,10356.716336398653,9567.08378431532,10394.31788649786,11179.250244818792,11146.348888481987,10462.000676676433,,14840.141278550107,13694.123168455113,12487.3500043918,11946.108914022223,11550.308735682182,11147.072128783748,10527.9178995163,10486.87044476243,10466.06971407838,10455.552985040702,10450.427328946558,10447.519521607484
2020-11-17,16147.355051676432,14831.300798204209,12857.219417995879,11541.165164523654,10992.809225576895,10795.401087556062,9698.689209662542,10469.520986696272,11245.052957492404,11351.06843902211,10777.853697509765,,16151.775291849382,14950.551881999954,13593.143961393871,12949.290474354051,12460.19802726039,11937.485771294714,10990.797303757097,10896.666793957122,10836.29586862269,10795.463377771552,10766.538588180812,10728.954053309679
2020-11-24,17463.409305148656,16147.355051676434,14173.2736714681,12725.613992648654,11979.849915681063,11234.08583871347,9918.031585241244,10619.927187093097,11310.855670166015,11555.787989562234,11093.7067183431,,17465.61942523513,16226.855775096557,14745.661860405999,14009.353098835487,13432.556855866884,12793.558898809868,11509.464375856747,11358.22656764081,11254.837184077964,11180.784242289226,11125.618416727544,11049.542245406341
2020-12-16,18779.46355862088,17463.409305148656,15489.327924940322,14173.2736714681,12857.219417995875,11935.98144056532,10225.110911051432,10732.731837390718,11376.658382839627,11760.507540102357,11409.559739176431,,18780.568618664118,17516.40978802798,15934.520690529902,15115.955110465842,14457.77420238623,13707.074920278443,12080.046722371795,11868.290596993675,11718.855234825864,11608.975619953113,11525.345507319013,11407.255397504283
2020-12-17,20095.517812093105,18779.46355862088,16805.382178412547,15489.327924940322,14063.602483678747,12813.350942880137,10619.927187093099,10845.536487688338,11442.461095513238,11965.227090642482,11725.412760009765,,20096.07034211472,18814.797214275994,17151.644772610754,16260.635258991197,15527.718566192872,14670.848948832738,12698.969336857399,12423.838675378596,12225.715319159408,12077.678425000597,11963.563673280956,11800.209894874839
2020-12-17,21411.572065565324,20095.5178120931,18121.436431884766,16805.382178412547,15489.32792494032,13866.194345657914,11102.480413366247,11071.145788283575,11606.967877197265,12169.946641182605,12041.265780843098,,21411.848330576133,20119.073582799214,18390.753013659632,17436.47074258619,16635.509966724898,15678.597441096777,13362.92822403532,13022.068423018283,12772.9683300406,12584.698237203713,12438.26697138041,12226.654052108273
