date,brick_low,brick_high,direction,trend
2021-06-21,34572.11460028755,35888.168853759766,down,3
2021-06-21,33256.06034681533,34572.11460028755,down,4
2021-06-21,31940.006093343105,33256.06034681533,down,5
2021-06-24,33256.06034681533,34572.11460028755,up,1
2021-06-25,31940.006093343105,33256.06034681533,down,5
2021-06-27,33256.06034681533,34572.11460028755,up,1
2021-07-15,31940.006093343105,33256.06034681533,down,5
2021-07-20,30623.951839870882,31940.006093343105,down,6
2021-07-23,31940.006093343105,33256.06034681533,up,1
2021-07-25,33256.06034681533,34572.11460028755,up,2
2021-07-26,34572.11460028755,35888.168853759766,up,3
2021-07-26,35888.168853759766,37204.223107231985,up,4
2021-07-27,37204.223107231985,38520.2773607042,up,5
2021-07-28,38520.2773607042,39836.33161417642,up,6
2021-07-30,39836.33161417642,41152.38586764864,up,7
2021-08-03,38520.2773607042,39836.33161417642,down,1
2021-08-06,39836.33161417642,41152.38586764864,up,7
2021-08-06,41152.38586764864,42468.44012112086,up,8
2021-08-07,42468.44012112086,43784.49437459308,up,9
2021-08-09,43784.49437459308,45100.5486280653,up,10
2021-08-13,45100.5486280653,46416.60288153752,up,11
2021-08-13,46416.60288153752,47732.65713500974,up,12
2021-08-17,45100.5486280653,46416.60288153752,down,1
2021-08-20,46416.60288153752,47732.65713500974,up,12
2021-08-20,47732.65713500974,49048.711388481956,up,13
2021-09-05,49048.711388481956,50364.765641954174,up,14
2021-09-05,50364.765641954174,51680.81989542639,up,15
2021-09-07,49048.711388481956,50364.765641954174,down,1
2021-09-07,47732.65713500974,49048.711388481956,down,2
2021-09-08,46416.60288153752,47732.65713500974,down,3
2021-09-10,45100.5486280653,46416.60288153752,down,4
2021-09-15,46416.60288153752,47732.65713500974,up,1
2021-09-20,45100.5486280653,46416.60288153752,down,4
2021-09-20,43784.49437459308,45100.5486280653,down,5
2021-09-21,42468.44012112086,43784.49437459308,down,6
2021-09-21,41152.38586764864,42468.44012112086,down,7
2021-09-23,42468.44012112086,43784.49437459308,up,1
2021-09-28,41152.38586764864,42468.44012112086,down,7
2021-09-30,42468.44012112086,43784.49437459308,up,1
2021-10-01,43784.49437459308,45100.5486280653,up,2
2021-10-01,45100.5486280653,46416.60288153752,up,3
2021-10-01,46416.60288153752,47732.65713500974,up,4
2021-10-04,47732.65713500974,49048.711388481956,up,5
2021-10-05,49048.711388481956,50364.765641954174,up,6
2021-10-06,50364.765641954174,51680.81989542639,up,7
2021-10-06,51680.81989542639,52996.87414889861,up,8
2021-10-06,52996.87414889861,54312.92840237083,up,9
2021-10-11,54312.92840237083,55628.98265584305,up,10
2021-10-11,55628.98265584305,56945.03690931527,up,11
2021-10-15,56945.03690931527,58261.09116278749,up,12
2021-10-15,58261.09116278749,59577.14541625971,up,13
2021-10-15,59577.14541625971,60893.19966973193,up,14
2021-10-19,60893.19966973193,62209.253923204145,up,15
2021-10-19,62209.253923204145,63525.308176676364,up,16
2021-10-20,63525.308176676364,64841.36243014858,up,17
2021-10-22,62209.253923204145,63525.308176676364,down,1
2021-10-22,60893.19966973193,62209.253923204145,down,2
2021-10-27,59577.14541625971,60893.19966973193,down,3
2021-10-29,60893.19966973193,62209.253923204145,up,1
2021-11-08,62209.253923204145,63525.308176676364,up,2
2021-11-08,63525.308176676364,64841.36243014858,up,3
2021-11-08,64841.36243014858,66157.4166836208,up,4
2021-11-08,66157.4166836208,67473.47093709302,up,5
2021-11-12,64841.36243014858,66157.4166836208,down,1
2021-11-16,63525.308176676364,64841.36243014858,down,2
2021-11-16,62209.253923204145,63525.308176676364,down,3
2021-11-16,60893.19966973193,62209.253923204145,down,4
2021-11-18,59577.14541625971,60893.19966973193,down,5
2021-11-18,58261.09116278749,59577.14541625971,down,6
2021-11-18,56945.03690931527,58261.09116278749,down,7
2021-11-20,58261.09116278749,59577.14541625971,up,1
2021-11-22,56945.03690931527,58261.09116278749,down,7
2021-11-26,55628.98265584305,56945.03690931527,down,8
2021-11-26,54312.92840237083,55628.98265584305,down,9
2021-11-28,55628.98265584305,56945.03690931527,up,1
2021-12-03,54312.92840237083,55628.98265584305,down,9
2021-12-04,52996.87414889861,54312.92840237083,down,10
2021-12-04,51680.81989542639,52996.87414889861,down,11
2021-12-04,50364.765641954174,51680.81989542639,down,12
2021-12-09,49048.711388481956,50364.765641954174,down,13
2021-12-09,47732.65713500974,49048.711388481956,down,14
2021-12-17,46416.60288153752,47732.65713500974,down,15
2021-12-23,47732.65713500974,49048.711388481956,up,1
2021-12-23,49048.711388481956,50364.765641954174,up,2
2021-12-28,47732.65713500974,49048.711388481956,down,14
2021-12-31,46416.60288153752,47732.65713500974,down,15
2022-01-05,45100.5486280653,46416.60288153752,down,16
2022-01-05,43784.49437459308,45100.5486280653,down,17
2022-01-07,42468.44012112086,43784.49437459308,down,18
2022-01-20,41152.38586764864,42468.44012112086,down,19
2022-01-21,39836.33161417642,41152.38586764864,down,20
