date,sma_3,sma_5,sma_8,sma_10,sma_12,sma_15,sma_30,sma_35,sma_40,sma_45,sma_50,sma_60,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60
2022-09-18,1475.902604844836,1519.6822814941415,1585.3517964681,1594.1077317979612,1585.3517964681002,1563.4619581434474,1661.2365693268964,1659.7772467719196,1638.9819003634996,1601.4043445728455,1556.4572098795581,1481.010233787255,1475.2290674844987,1509.1145019929909,1538.7795790115056,1551.239752740546,1560.8639648394114,1571.6682708251549,1586.2400425443968,1586.4367211103765,1588.0630255238757,1591.9828280117677,1598.4724653397097,1618.7426558615757
2022-09-18,1432.1229281955304,1475.9026048448359,1547.0445793999575,1572.2178934733083,1574.4068773057736,1554.7060228135858,1648.102666332105,1654.7738551548562,1637.8874084472668,1605.2958713861174,1560.835177544489,1485.3882014521853,1431.7861595153618,1468.8574185107354,1505.349284019221,1521.6222070688511,1534.3223166404598,1548.7526434152885,1573.4725076412888,1575.4315283568126,1578.3205975249657,1583.1289333828308,1590.232104014475,1611.1885770315641
2022-09-18,1388.3432515462248,1432.1229281955302,1497.7924431694887,1541.5721198187944,1556.165345368563,1545.950087483725,1632.0501182273595,1647.2687677292608,1634.6039326985688,1607.241634792753,1563.4619581434474,1489.766169117116,1388.1748672061403,1427.42613730613,1469.6191264364872,1489.429728492136,1505.1286640645305,1523.2290098504925,1558.7041893997164,1562.6055309423741,1566.9178159333537,1572.756526492139,1580.5980440490807,1602.4467736828872
2022-09-21,1344.5635748969191,1388.3432515462246,1454.012766520183,1502.1704108344195,1530.627200656468,1537.1941521538638,1613.0789250126604,1637.261984495134,1629.1314731174057,1607.241634792753,1566.9643322753918,1494.1441367820466,1344.4793827268768,1385.2120576199577,1432.1001868389599,1455.1304866294954,1473.6910077850046,1495.4233709001326,1542.0641706157098,1548.059884681554,1553.93567360722,1560.931629611942,1569.6249402921603,1592.556187603042
2022-09-21,1300.7838982476135,1344.563574896919,1410.2330898708774,1454.012766520183,1497.7924431694885,1519.6822814941415,1591.1890866880071,1624.753505452475,1621.470029703777,1605.295871386117,1570.4667064073362,1498.5221044469772,1300.7418021625922,1342.4761122794077,1393.1899723410374,1419.1075293510976,1440.3545791408974,1465.6209772374043,1523.6732061629743,1531.8901256213737,1539.4512125336146,1547.7173944809142,1557.3653042649503,1581.5544837996079
2022-10-04,1300.7838982476135,1327.0517042371966,1382.8707919650615,1423.366992865669,1468.6059920699518,1505.089055944373,1570.7585709183315,1613.4958743140824,1618.1865539550793,1604.3229896827988,1573.9690805392806,1502.9000721119078,1322.6526885297556,1343.1719331519114,1382.3841062423446,1405.5540830867014,1425.6175015649007,1450.4888019448438,1512.1177460812933,1521.4830950255707,1529.9444985025564,1538.8846197163928,1549.0201384073803,1573.7842900650935
2022-10-25,1329.9703493471507,1327.0517042371966,1366.4534132215717,1401.4771545410163,1439.4195409704146,1490.4958303946044,1554.706022813586,1602.2382431756894,1613.8085862901487,1603.3501079794814,1577.4714546712253,1507.278039776838,1355.49797003799,1358.229039283349,1383.708360754318,1402.424840988433,1419.8830015620274,1442.7206081450165,1504.132294820966,1514.086437054496,1523.0371206022473,1532.339342839429,1542.7190840206683,1567.7042560152945
2022-10-25,1388.3432515462248,1344.563574896919,1360.9809536404086,1388.3432515462246,1421.1780090332038,1475.9026048448359,1541.5721198187944,1590.9806120372964,1609.4306186252184,1602.3772262761634,1580.9738288031697,1511.656007441769,1393.81044911676,1382.8603355874093,1394.467153519032,1407.8244932079053,1421.766067197951,1441.3958981513308,1499.4865292322283,1509.5329087845535,1518.6022819482612,1527.982107420129,1538.3819798706631,1563.258966578581
2022-10-26,1432.1229281955304,1379.5873162163634,1366.4534132215717,1383.965283881294,1410.2330898708772,1461.3093792950674,1531.3568619339565,1579.7229808989034,1605.0526509602873,1601.4043445728455,1584.476202935114,1516.0339751066995,1434.856526980798,1413.8744253398847,1412.563920480322,1420.2023316873474,1430.094765297472,1445.709236488019,1497.9649857233644,1507.6645585656802,1516.5193708700451,1525.7177812212035,1535.9318083010228,1560.3948235709174
2022-10-26,1475.902604844836,1432.1229281955302,1382.8707919650615,1388.3432515462246,1406.5847834834356,1446.7161537452987,1524.060249159072,1568.465349760511,1600.6746832953572,1600.4314628695274,1587.9785770670583,1522.6009266040953,1477.2694042374696,1449.1437107246372,1436.3680007056153,1438.2895952885826,1443.8774600969593,1454.9558671137845,1499.3661015795435,1508.3322098394835,1516.6736591931717,1525.455368189592,1535.2945719556549,1559.0599861257772
2022-10-26,1519.6822814941418,1475.9026048448359,1410.2330898708774,1401.4771545410163,1410.2330898708776,1440.8788635253914,1519.6822814941415,1557.2077186221177,1596.2967156304264,1602.3772262761634,1591.4809511990027,1530.627200656468,1520.3656811904584,1487.249793197574,1464.611102358467,1461.0482067167397,1462.2750751810343,1468.5191284924924,1503.5013181320533,1511.394973634148,1518.9560152395266,1527.1078286223683,1536.399175335568,1559.204313077176
2022-10-29,1563.4619581434474,1519.6822814941415,1448.54030693902,1423.366992865669,1421.1780090332038,1440.8788635253911,1518.2229589391645,1549.7026311965226,1591.9187479654959,1603.3501079794812,1594.983325330947,1537.9238134313523,1563.8036579916056,1527.2470737293004,1496.3067762327528,1487.6288300032875,1484.5776228136065,1485.8594417800252,1510.1942417875823,1516.7197881429595,1523.2626308274887,1530.5919071515154,1539.1773110005556,1560.7793072317852
2022-11-08,1563.4619581434474,1537.1941521538638,1481.375064425999,1440.8788635253914,1428.474621808088,1437.9602184154378,1515.3043138292112,1540.9466958666612,1584.2573045518673,1601.4043445728455,1595.8589188639335,1543.0314423737711,1541.7429697428736,1524.7254763175806,1501.5013329575058,1493.456730274352,1489.9783395336888,1490.08729674429,1510.8063733815536,1516.8843711069142,1523.087979640496,1530.1175756011949,1538.4128000395197,1559.4318637649772
2022-11-08,1534.2755070439105,1537.1941521538638,1497.7924431694887,1458.3907341851136,1435.7712345829725,1435.041573305484,1508.0077010543268,1532.1907605368,1574.4068773057736,1597.5128177595739,1594.9833253309473,1548.8687325936785,1508.8227872938546,1508.4511858266658,1495.812726710246,1490.2650711053493,1487.8128418892497,1488.3142102568581,1508.5545173469268,1514.6076063145765,1520.7862540407077,1527.7604029596139,1535.9614198358065,1556.6931995380874
2022-11-08,1475.902604844836,1519.6822814941415,1503.2649027506518,1475.9026048448359,1443.0678473578566,1432.1229281955302,1502.1704108344193,1523.4348252069392,1562.3674662272147,1591.6755275396663,1592.3565447319886,1554.706022813586,1470.4728577446924,1483.0084332829538,1481.6594381514203,1479.6937723944732,1479.2451628594465,1481.2902999991923,1503.6234470790948,1510.0251241968517,1516.461213755577,1523.6022518829145,1531.8893221244232,1552.608928346528
2022-11-08,1432.1229281955304,1484.658540174697,1497.7924431694887,1480.2805725097664,1450.3644601327408,1429.2042830855764,1496.3331206145117,1514.678889877078,1548.1390713161902,1583.8924739131232,1590.6053576660167,1558.3543292010281,1429.4080546454584,1451.453372704044,1460.9225077947103,1463.0845867857008,1465.260253426643,1469.6719189425712,1496.1860151092321,1503.265020160706,1510.2115570624378,1517.7214257813196,1526.2600644546899,1547.223168451436
2022-11-08,1388.3432515462248,1432.1229281955302,1481.375064425999,1475.9026048448359,1457.6610729076249,1426.2856379756226,1490.4958303946044,1505.922954547217,1535.0051683213985,1574.1636568799443,1586.2273900010862,1560.5433130334934,1386.9858147711886,1415.823440101669,1435.0649671507567,1441.5353118968312,1446.691533652839,1454.0333759368648,1486.4039221923085,1494.4482732016068,1502.13116768851,1510.1928235689545,1519.1347119230127,1540.578591613583
2022-11-09,1344.5635748969191,1388.3432515462246,1454.012766520183,1462.7687018500442,1454.0127665201828,1423.3669928656689,1484.6585401746968,1497.1670192173558,1521.8712653266068,1562.4890764401293,1580.0982352701833,1561.272974310982,1343.8848565094008,1377.476926150317,1405.224729616725,1415.9441457787916,1424.2442051289581,1434.8771912257084,1474.4284367765217,1483.6891412597183,1492.3093496670028,1501.088087685418,1510.571934916134,1532.7164705196167
2022-11-09,1300.7838982476135,1344.563574896919,1415.7055494520405,1440.8788635253914,1443.0678473578566,1420.4483477557153,1478.8212499547894,1484.6585401746968,1508.7373623318151,1548.8687325936787,1572.2178934733083,1560.5433130334934,1300.4445390538542,1337.3193579663139,1372.2868389459657,1387.0459777459764,1398.5149768934732,1412.6430700222834,1460.4010680553467,1471.0955346118621,1480.8310507368226,1490.4757456816305,1500.6281030213172,1523.676724653344
2022-11-09,1257.0042215983078,1300.7838982476133,1366.4534132215717,1410.2330898708774,1424.8263154206459,1417.5297026457615,1468.6059920699515,1473.4009090363043,1495.6034593370234,1533.3026253405924,1562.5863646104613,1558.3543292010283,1256.834542001428,1295.9544202938766,1336.9396625021961,1355.4420808737993,1370.0087565943238,1387.7157543881233,1444.454195596873,1456.769368519481,1467.777074844734,1478.421345649777,1489.3573752537754,1513.4979646630377
2022-11-09,1213.2245449490022,1257.0042215983076,1322.673736572266,1370.8313808865023,1399.2881707085508,1405.8551222059468,1455.4720890751598,1462.1432778979113,1482.4695563422317,1515.7907546808697,1551.2036486816414,1554.706022813586,1213.1397051505621,1253.78456962915,1299.718597123863,1321.624405860326,1339.1527737797658,1360.43189362707,1426.711658351894,1440.8068962850484,1453.2242842815613,1464.987585764991,1476.8117867457722,1502.2175352740755
2022-11-09,1169.4448682996965,1213.224544949002,1278.8940599229604,1322.673736572266,1366.4534132215715,1388.3432515462248,1439.4195409704146,1450.8856467595185,1469.33565334744,1499.2517657244655,1538.06974568685,1549.5983938711672,1169.4024484004763,1211.078110302897,1261.0400625742025,1285.995457822156,1306.3085303752466,1331.086055879985,1407.2893056614744,1423.2990238053453,1437.2457919580895,1450.2344381947912,1463.0413320361495,1489.8715567946103
2022-11-10,1169.4448682996965,1195.7126742892797,1251.5317620171443,1292.0279629177523,1337.2669621220346,1373.7500259964559,1424.8263154206459,1443.3805593339232,1459.4852261013461,1485.6314218780149,1525.8114362250444,1545.2204262062367,1191.313496674739,1211.7935885182653,1250.4143919908247,1272.7643827543097,1291.9879172327473,1316.3533670136121,1394.768998518734,1411.628219424437,1426.317926250329,1439.929660227583,1453.244595287634,1480.8011629636067
2022-11-10,1198.6313193992337,1195.7126742892797,1235.1143832736548,1270.1381245930993,1308.0805110224976,1359.1568004466874,1410.2330898708776,1438.3771677168597,1448.54030693902,1473.9568414382,1513.5531267632387,1540.8424585413059,1224.1588591365235,1226.863799544946,1251.8787985702656,1269.898898907764,1286.6058102120642,1308.9347238366993,1385.8809483948355,1403.0379973229856,1418.0587211453524,1431.9763802871798,1445.5488943586408,1473.4635583286788
2022-11-20,1213.2245449490022,1186.9567389594185,1213.224544949002,1243.870318603516,1278.8940599229604,1335.8076395670578,1391.2618966561784,1428.3703844827328,1437.5953877766935,1461.3093792950674,1498.6680367024749,1534.27550704391,1196.8018637181099,1207.7241557965294,1233.560147399028,1251.6345297062971,1268.5810499178538,1291.498491894574,1371.9173303241814,1390.0606012661362,1405.931216128491,1420.5619667225064,1434.7212854935842,1463.4957324260893
2022-11-21,1184.0380938494652,1178.2008036295574,1191.334706624349,1217.6025126139325,1249.7076088234232,1306.6211884675206,1373.7500259964559,1415.8619054400738,1426.6504686143671,1448.6619171519344,1482.0317595757388,1528.438216824003,1161.2335276842502,1180.3711677478166,1209.5834905659974,1228.7310136961323,1246.5939947997824,1270.769329364051,1356.0300955710336,1375.3719673985947,1392.2597027393153,1407.7403678063274,1422.601438676204,1452.4193212531154
2022-11-29,1169.4448682996965,1195.7126742892797,1185.8622470431858,1204.468609619141,1231.4660768862127,1280.3533824779372,1360.6161230016644,1404.604274301681,1418.9890252007385,1438.9331001187556,1468.897856580947,1522.6009266040953,1187.2290363166262,1191.322293481545,1210.3926137622207,1225.9116557421087,1241.4602332842776,1263.5762313121697,1346.81683424058,1366.3637772625061,1383.5262804080805,1399.2831581168784,1414.3905800986665,1444.5768695710133
