date,qty,vwap,buyer_capital_ratio,buyer_participation_ratio,buyer_volume_ratio,whale_impact
2025-03-01,25785.05464,85088.18532612745,0.45583054856515864,0.5035779446638607,-0.08876612021792485,0.0477473960987021
2025-03-02,54889.09045,90592.6747013289,0.5335237854808502,0.5401823909548523,0.06665313890257771,0.0066586054740020995
2025-03-03,59171.10218,89927.74424388664,0.4723559707553291,0.5001370707481021,-0.05645034580966459,0.027781099992773006
2025-03-04,55609.10706,84606.66729487375,0.49630952643944304,0.5244093644868302,-0.007906533358386862,0.028099838047387138
2025-03-05,38264.01162999999,88862.70742294817,0.5028194750867798,0.5286473828743687,0.005136865729099154,0.025827907787588922
2025-03-06,34342.44902,90417.12856852628,0.5034953955556952,0.5036623150101145,0.00656735924303628,0.0001669194544192676
2025-03-07,57980.357130000004,87918.65174586167,0.4900236457309626,0.5096875623656608,-0.020550518295850355,0.019663916634698242
2025-03-08,12989.23054,86175.92591069722,0.4999125454999959,0.538727880550076,-0.0004695366658724622,0.03881533505008011
2025-03-09,26115.393449999996,83228.79242144749,0.46297460881394076,0.4928982424441208,-0.07381274242299424,0.029923633630180024
2025-03-10,47633.38404999999,80509.18540099371,0.4815234406169107,0.5005347330552369,-0.03854948890619486,0.019011292438326166
2025-03-11,48770.06853,80520.71578893048,0.4929844679014631,0.49773674661442785,-0.01459364629685093,0.0047522787129647415
2025-03-12,31933.985999999997,82626.73494080559,0.49340181409230244,0.49015251894090445,-0.013626609593929154,0.0032492951513979906
2025-03-13,27546.274120000002,82075.35078574864,0.4723603650704677,0.4814630693690288,-0.05517666067573419,0.009102704298561082
2025-03-14,26858.527550000003,83576.0482908964,0.5246990414158227,0.5098154444244234,0.048671551616760136,0.014883596991399295
2025-03-15,11324.733199999999,84191.44672068306,0.4589158493022773,0.5186369550339558,-0.0824876510115047,0.05972110573167849
2025-03-16,17596.125310000003,83430.67183446436,0.48365811387189883,0.48688179361815814,-0.03320156907884614,0.0032236797462593114
2025-03-17,17214.743580000002,83516.59769810371,0.4872346312873342,0.5008932729547598,-0.025499151814842257,0.013658641667425642
2025-03-18,17610.89883,82381.54505823858,0.45685331189939166,0.5014753527332488,-0.08610749994297709,0.04462204083385718
2025-03-19,28151.053740000003,84395.20466574769,0.49087975690848634,0.49404929212736914,-0.019273054749956945,0.003169535218882802
2025-03-20,22090.304630000002,85342.50444855235,0.46012149929517826,0.500262713310449,-0.07981417275729075,0.040141214015270765
2025-03-21,11956.97443,84062.69705939328,0.4571536268282309,0.5077116362041606,-0.08565170194145848,0.05055800937592969
2025-03-22,5420.22114,84172.84682994544,0.4214732314200102,0.44427003022622824,-0.15715919295499445,0.022796798806218044
2025-03-23,8461.97813,84931.95185673493,0.5231825240126612,0.5201382805111837,0.04580987140887354,0.0030442435014774727
2025-03-24,30115.62111,87554.75798824869,0.47734182945241305,0.4880281330388009,-0.0450168218363536,0.010686303586387835
2025-03-25,22643.25248,87424.34827535403,0.4169124655195075,0.5045145683892801,-0.16614780068909957,0.0876021028697726
2025-03-26,18408.78485,87263.06318835942,0.46663446687028903,0.4976203220463886,-0.06664371385708273,0.030985855176099586
2025-03-27,17098.03897,87025.69986643924,0.47872300118051314,0.5069671067055325,-0.0425738081002865,0.028244105525019325
2025-03-28,27182.73169,84978.45569780974,0.41495476048402435,0.5309087987491058,-0.17044118386763937,0.11595403826508144
2025-03-29,11696.39864,82948.60220212805,0.48053557503105826,0.49580944831652923,-0.03874602379318358,0.015273873285470974
2025-03-30,9864.49508,82780.19188071942,0.4790856776322532,0.5107594999745763,-0.042004479361552945,0.03167382234232308
2025-03-31,20569.13885,82454.06885767436,0.4822355181869395,0.5008029042785742,-0.036140315616567546,0.01856738609163472
2025-04-01,20190.39697,84143.74938243069,0.5075666335054381,0.5076938606233738,0.014980190357297295,0.0001272271179357798
2025-04-02,39931.456999999995,85578.63941280088,0.5202195046298427,0.48627318602130515,0.038763904357409264,0.03394631860853753
2025-04-03,27337.84135,82643.67679726816,0.5105296061101555,0.5221623097200573,0.020675168999764643,0.011632703609901762
2025-04-04,32915.53976,83238.57625923789,0.48317812642548946,0.49620937926757797,-0.03412261163539856,0.013031252842088503
2025-04-05,9360.40468,83289.83677032044,0.43053254370991084,0.4743233380929716,-0.1390016312841722,0.04379079438306077
2025-04-06,27942.714359999998,80131.26506987508,0.44726285541444166,0.491627058728482,-0.10575295305706293,0.04436420331404034
2025-04-07,78387.53089,77622.21816489018,0.4986963911992701,0.49948678162265336,-0.003008710790125118,0.000790390423383247
2025-04-08,35317.32063,78581.20966133043,0.4451340969570058,0.5030619013991381,-0.11064995702648239,0.0579278044421323
2025-04-09,75488.28772,79220.65047235246,0.5245623302100858,0.5059114468822355,0.04629819466780713,0.018650883327850254
2025-04-10,33284.80718,80826.49658443485,0.491201029407812,0.5058750934144599,-0.01817552905529554,0.014674064006647891
2025-04-11,34435.43797,82193.34824910757,0.523789628341975,0.494643079592246,0.0465720625187681,0.02914654874972894
2025-04-12,18470.74437,84317.29776176592,0.5160816707381503,0.5069014983232022,0.031547646284706944,0.009180172414948062
2025-04-13,24680.041810000002,84526.04705855866,0.47279623786467034,0.4896185115506403,-0.05521399195717155,0.016822273685969946
2025-04-14,28659.09348,84759.58274035151,0.5305662977522387,0.4985334775630482,0.06050732557923184,0.032032820189190514
2025-04-15,20910.995280000003,85169.18446722544,0.49966846537000653,0.4997868088078713,-0.0015433909083641673,0.0001183434378647652
2025-04-16,20867.24519,84050.86609330842,0.5011316509108599,0.5185396648421156,0.0022184437657437055,0.017408013931255684
2025-04-17,13728.84772,84614.48849009907,0.4680603812100836,0.48134251436928627,-0.06409980196065566,0.01328213315920268
2025-04-18,6529.96315,84632.71092846627,0.4459744223587851,0.467872368034152,-0.1081761127549396,0.021897945675366903
2025-04-19,9666.58153,85161.72441409588,0.5604108034173789,0.4899785883874565,0.12062384270812648,0.07043221502992242
2025-04-20,8091.677250000001,84686.23052060512,0.47498154612400306,0.4870092042409414,-0.0500157084243566,0.012027658116938345
2025-04-21,31773.372619999995,87283.7650769686,0.5418474187778642,0.5318178007131595,0.08369979957135566,0.010029618064704704
2025-04-22,43872.74704999999,90438.491567584,0.5198466010296108,0.5190695966773495,0.03835624626108305,0.0007770043522612458
2025-04-23,27404.16808,93426.66146528583,0.4792415635131443,0.48661444783022645,-0.041893357121753606,0.007372884317082162
2025-04-24,19497.060709999998,92891.95762650312,0.43938967435964826,0.5014143576335454,-0.12138743296758193,0.0620246832738971
2025-04-25,27500.66648,94429.62829750928,0.47524497947933564,0.47384048636364184,-0.04931603243093471,0.0014044931156937945
2025-04-26,9415.068749999999,94489.73613086414,0.4414849759402496,0.46810159737612156,-0.1171122080229101,0.026616621435871957
2025-04-27,11162.841,94271.23365697128,0.4704892803927816,0.4544078700421237,-0.059363617201033315,0.01608141035065791
2025-04-28,22157.53351,94438.89571963336,0.5250418067713516,0.5097116861425977,0.04946481653769581,0.01533012062875394
2025-04-29,16955.3402,94787.52915070072,0.4198030745746327,0.4717798651053089,-0.16100949835261935,0.05197679053067622
2025-04-30,17661.2751,94264.18316665739,0.47528843038801577,0.4808044057696143,-0.04953451520609636,0.005515975381598537
