date,brick_low,brick_high,direction,trend
2024-06-24,61174.62134128149,62772.444691975936,down,5
2024-07-04,59576.797990587045,61174.62134128149,down,6
2024-07-04,57978.9746398926,59576.797990587045,down,7
2024-07-07,56381.151289198155,57978.9746398926,down,8
2024-07-14,57978.9746398926,59576.797990587045,up,1
2024-07-15,59576.797990587045,61174.62134128149,up,2
2024-07-15,61174.62134128149,62772.444691975936,up,3
2024-07-15,62772.444691975936,64370.26804267038,up,4
2024-07-19,64370.26804267038,65968.09139336483,up,5
2024-07-21,65968.09139336483,67565.91474405926,up,6
2024-08-02,64370.26804267038,65968.09139336483,down,1
2024-08-02,62772.444691975936,64370.26804267038,down,2
2024-08-03,61174.62134128149,62772.444691975936,down,3
2024-08-04,59576.797990587045,61174.62134128149,down,4
2024-08-05,57978.9746398926,59576.797990587045,down,5
2024-08-05,56381.151289198155,57978.9746398926,down,6
2024-08-05,54783.32793850371,56381.151289198155,down,7
2024-08-08,56381.151289198155,57978.9746398926,up,1
2024-08-08,57978.9746398926,59576.797990587045,up,2
2024-08-08,59576.797990587045,61174.62134128149,up,3
2024-08-15,57978.9746398926,59576.797990587045,down,1
2024-08-21,59576.797990587045,61174.62134128149,up,1
2024-08-23,61174.62134128149,62772.444691975936,up,2
2024-08-27,59576.797990587045,61174.62134128149,down,1
2024-09-01,57978.9746398926,59576.797990587045,down,2
2024-09-05,56381.151289198155,57978.9746398926,down,3
2024-09-06,54783.32793850371,56381.151289198155,down,4
2024-09-12,56381.151289198155,57978.9746398926,up,1
2024-09-13,57978.9746398926,59576.797990587045,up,2
2024-09-18,59576.797990587045,61174.62134128149,up,3
2024-09-19,61174.62134128149,62772.444691975936,up,4
2024-09-26,62772.444691975936,64370.26804267038,up,5
2024-10-01,61174.62134128149,62772.444691975936,down,1
2024-10-14,62772.444691975936,64370.26804267038,up,5
2024-10-14,64370.26804267038,65968.09139336483,up,6
2024-10-16,65968.09139336483,67565.91474405926,up,7
2024-10-28,67565.91474405926,69163.7380947537,up,8
2024-10-29,69163.7380947537,70761.56144544814,up,9
2024-10-29,70761.56144544814,72359.38479614258,up,10
2024-11-03,69163.7380947537,70761.56144544814,down,1
2024-11-06,70761.56144544814,72359.38479614258,up,10
2024-11-06,72359.38479614258,73957.20814683702,up,11
2024-11-06,73957.20814683702,75555.03149753145,up,12
2024-11-10,75555.03149753145,77152.85484822589,up,13
2024-11-10,77152.85484822589,78750.67819892033,up,14
2024-11-10,78750.67819892033,80348.50154961477,up,15
2024-11-11,80348.50154961477,81946.3249003092,up,16
2024-11-11,81946.3249003092,83544.14825100364,up,17
2024-11-11,83544.14825100364,85141.97160169808,up,18
2024-11-11,85141.97160169808,86739.79495239252,up,19
2024-11-11,86739.79495239252,88337.61830308696,up,20
2024-11-13,88337.61830308696,89935.4416537814,up,21
2024-11-19,89935.4416537814,91533.26500447583,up,22
2024-11-20,91533.26500447583,93131.08835517027,up,23
2024-11-21,93131.08835517027,94728.91170586471,up,24
2024-11-21,94728.91170586471,96326.73505655915,up,25
2024-11-21,96326.73505655915,97924.55840725359,up,26
2024-11-25,94728.91170586471,96326.73505655915,down,1
2024-11-25,93131.08835517027,94728.91170586471,down,2
2024-11-29,94728.91170586471,96326.73505655915,up,25
2024-12-04,96326.73505655915,97924.55840725359,up,26
2024-12-06,97924.55840725359,99522.38175794802,up,27
2024-12-08,99522.38175794802,101120.20510864246,up,28
2024-12-09,97924.55840725359,99522.38175794802,down,1
2024-12-11,99522.38175794802,101120.20510864246,up,28
2024-12-15,101120.20510864246,102718.0284593369,up,29
2024-12-16,102718.0284593369,104315.85181003134,up,30
2024-12-16,104315.85181003134,105913.67516072578,up,31
2024-12-18,102718.0284593369,104315.85181003134,down,1
2024-12-18,101120.20510864246,102718.0284593369,down,2
2024-12-19,99522.38175794802,101120.20510864246,down,3
2024-12-19,97924.55840725359,99522.38175794802,down,4
2024-12-22,96326.73505655915,97924.55840725359,down,5
2024-12-23,94728.91170586471,96326.73505655915,down,6
2024-12-24,96326.73505655915,97924.55840725359,up,1
2024-12-27,94728.91170586471,96326.73505655915,down,6
2024-12-30,93131.08835517027,94728.91170586471,down,7
2025-01-02,94728.91170586471,96326.73505655915,up,1
2025-01-03,96326.73505655915,97924.55840725359,up,2
2025-01-06,97924.55840725359,99522.38175794802,up,3
2025-01-06,99522.38175794802,101120.20510864246,up,4
2025-01-07,97924.55840725359,99522.38175794802,down,1
2025-01-08,96326.73505655915,97924.55840725359,down,2
2025-01-09,94728.91170586471,96326.73505655915,down,3
2025-01-09,93131.08835517027,94728.91170586471,down,4
2025-01-14,94728.91170586471,96326.73505655915,up,1
2025-01-15,96326.73505655915,97924.55840725359,up,2
2025-01-15,97924.55840725359,99522.38175794802,up,3
2025-01-17,99522.38175794802,101120.20510864246,up,4
2025-01-17,101120.20510864246,102718.0284593369,up,5
2025-01-17,102718.0284593369,104315.85181003134,up,6
2025-01-19,101120.20510864246,102718.0284593369,down,1
2025-01-21,102718.0284593369,104315.85181003134,up,6
2025-01-21,104315.85181003134,105913.67516072578,up,7
2025-01-26,102718.0284593369,104315.85181003134,down,1
2025-02-01,101120.20510864246,102718.0284593369,down,2
2025-02-02,99522.38175794802,101120.20510864246,down,3
2025-02-02,97924.55840725359,99522.38175794802,down,4
2025-02-03,99522.38175794802,101120.20510864246,up,1
2025-02-04,97924.55840725359,99522.38175794802,down,4
2025-02-11,96326.73505655915,97924.55840725359,down,5
2025-02-24,94728.91170586471,96326.73505655915,down,6
2025-02-24,93131.08835517027,94728.91170586471,down,7
2025-02-24,91533.26500447583,93131.08835517027,down,8
2025-02-25,89935.4416537814,91533.26500447583,down,9
2025-02-26,88337.61830308696,89935.4416537814,down,10
2025-02-26,86739.79495239252,88337.61830308696,down,11
2025-02-26,85141.97160169808,86739.79495239252,down,12
2025-03-02,86739.79495239252,88337.61830308696,up,1
