date,open,high,low,close,volume
2019-05-06,163.33798217773438,203.4666442871093,159.98818969726562,187.3253173828125,59856021616
2019-05-13,187.4179229736328,275.3944396972656,185.305908203125,261.2922058105469,94259616435
2019-05-20,261.2674865722656,269.1665344238281,233.7930908203125,267.06964111328125,71388198150
2019-05-27,267.1418762207031,287.2016296386719,247.34860229492188,270.2255249023437,75802917472
2019-06-03,270.08856201171875,270.3341064453125,229.25743103027344,233.08670043945312,59494279379
2019-06-10,232.83013916015625,278.1431884765625,229.34176635742188,269.22320556640625,59091597666
2019-06-17,269.090576171875,318.565673828125,263.1444396972656,307.8277893066406,52247018104
2019-06-24,307.7221374511719,361.398681640625,278.5732421875,290.69598388671875,81069795996
2019-07-01,290.2684936523437,310.1393127441406,272.6025695800781,305.7005615234375,63758696006
2019-07-08,305.7347717285156,318.2231140136719,227.2692108154297,227.5780639648437,64474442450
2019-07-15,227.96505737304688,235.0256500244141,193.99041748046875,225.6307678222656,59743620424
2019-07-22,225.6986541748047,226.86257934570312,202.25289916992188,211.18655395507807,44707643476
2019-07-29,211.1236572265625,224.62322998046875,206.8676147460937,222.6697235107422,40040161993
2019-08-05,222.65087890625,239.11590576171875,203.7931060791016,216.0928649902344,49136843740
2019-08-12,216.055908203125,216.1425628662109,178.14256286621094,194.4935302734375,45877953733
2019-08-19,194.5560302734375,203.5601501464844,182.68917846679688,186.84239196777344,46632300378
2019-08-26,186.7355499267578,193.4421844482422,167.0714111328125,171.62942504882812,44238019253
2019-09-02,171.69760131835938,182.97708129882807,168.34133911132812,181.35552978515625,45055593571
2019-09-09,181.36248779296875,190.3993377685547,176.50091552734375,189.78912353515625,45198762797
2019-09-16,189.6893310546875,222.87168884277344,189.6893310546875,211.54537963867188,61873464397
2019-09-23,211.7132110595703,211.84051513671875,157.1303253173828,170.50347900390625,58169155810
2019-09-30,170.4613494873047,185.0455322265625,167.03660583496094,173.05914306640625,45885221242
2019-10-07,172.94033813476562,195.3188018798828,171.52781677246094,182.0751495361328,56130669074
2019-10-14,182.02847290039065,187.75987243652344,171.0050506591797,175.5343780517578,50355262089
2019-10-21,175.52474975585938,195.9425048828125,157.4634246826172,184.24221801757807,65738937005
2019-10-28,184.3975067138672,191.8467559814453,179.81814575195312,182.42501831054688,67116189196
2019-11-04,182.31903076171875,193.54725646972656,181.8216094970703,189.477279663086,65020785596
2019-11-11,189.5029296875,190.3384246826172,179.3795623779297,185.1192321777344,53855340906
2019-11-18,185.0414581298828,186.9271545410156,142.34410095214844,142.83470153808594,59169235619
2019-11-25,142.69700622558594,156.84840393066406,133.80233764648438,151.18572998046875,55908526365
2019-12-02,151.17547607421875,153.1553955078125,145.00088500976562,151.2647247314453,46298515511
2019-12-09,151.22439575195312,151.9139404296875,139.4269561767578,143.114990234375,50079312865
2019-12-16,143.1395263671875,143.224853515625,119.78005981445312,132.3725128173828,64222383055
2019-12-23,132.30699157714844,136.8112030029297,124.82080841064452,134.7579803466797,60680673988
2019-12-30,134.79652404785156,139.4102020263672,126.49002075195312,136.2767791748047,60136182925
2020-01-06,136.3055419921875,146.8280029296875,135.52040100097656,145.87393188476562,62381414344
2020-01-13,146.2201385498047,178.52877807617188,142.90713500976562,166.9698486328125,97639543132
2020-01-20,166.9041290283203,171.00869750976562,156.74974060058594,168.0771026611328,68717085329
2020-01-27,168.00885009765625,193.0803985595703,166.90109252929688,188.61753845214844,83460146823
2020-02-03,188.6074066162109,229.8642425537109,185.40362548828125,228.5785675048828,103844093984
2020-02-10,228.54913330078125,287.1236877441406,218.08004760742188,259.89471435546875,155914144464
2020-02-17,259.8905639648437,283.5379333496094,244.3353271484375,273.754150390625,155804425527
2020-02-24,273.705078125,275.5395202636719,212.66452026367188,218.97059631347656,155085502169
2020-03-02,218.7116241455078,249.97848510742188,200.6029815673828,200.6890563964844,135115381288
2020-03-09,201.3184967041016,207.451400756836,95.1843032836914,125.21430206298828,134434550043
2020-03-16,124.9961166381836,150.8538055419922,105.17144012451172,123.32115173339844,101229181040
2020-03-23,123.36598205566406,141.9485321044922,121.86788177490234,125.58373260498048,87056124995
2020-03-30,125.57789611816406,146.89987182617188,125.28968048095705,143.54664611816406,87098050994
2020-04-06,143.60821533203125,175.20413208007812,143.5446014404297,161.14242553710938,121920291111
2020-04-13,160.72067260742188,188.0989227294922,150.3594207763672,181.61495971679688,124291707826
2020-04-20,181.480224609375,199.344970703125,170.32127380371094,197.31753540039065,130380747534
2020-04-27,197.4757232666016,227.5296936035156,193.45416259765625,210.9331512451172,150920674315
2020-05-04,210.890853881836,216.3276824951172,182.711166381836,188.5995635986328,150152686073
2020-05-11,188.63218688964844,209.1609344482422,180.7183380126953,207.15869140625,120611336121
2020-05-18,207.1797790527344,215.9084625244141,193.346435546875,202.370346069336,92336624901
2020-05-25,201.982650756836,244.0452575683593,200.2642822265625,230.9757080078125,82946409011
2020-06-01,230.8602600097656,252.2220001220703,230.4880523681641,245.1672515869141,74719731540
2020-06-08,245.17857360839844,249.8883056640625,229.6450653076172,234.1147003173828,61122813318
2020-06-15,234.0583038330078,236.3943023681641,221.24176025390625,228.9898223876953,51716551698
2020-06-22,229.0033721923828,248.50802612304688,219.47267150878903,225.34716796875,51841369946
2020-06-29,225.36143493652344,232.7561187744141,222.25498962402344,227.6645965576172,41125720927
2020-07-06,227.6850128173828,248.30886840820312,227.029525756836,242.13169860839844,53066933316
2020-07-13,242.181869506836,244.31051635742188,231.6211700439453,238.48751831054688,44675225989
2020-07-20,238.494873046875,316.3863220214844,234.85264587402344,309.64361572265625,62645824049
2020-07-27,309.6579284667969,411.2283020019531,307.7213439941406,370.6717224121094,95693504118
2020-08-03,371.13385009765625,406.303955078125,367.9355163574219,391.1204528808594,82646258586
2020-08-10,391.04150390625,444.5777587890625,367.9236145019531,433.78662109375,95016597656
2020-08-17,433.9737548828125,442.7349853515625,382.8146362304688,391.3844909667969,78437445412
2020-08-24,391.6789855957031,428.6639709472656,374.3553771972656,428.3957214355469,72292749517
2020-08-31,428.5090026855469,487.2118835449219,316.7743530273437,353.3622741699219,145223038277
2020-09-07,353.45025634765625,388.9598083496094,326.2543640136719,365.5700073242188,141321660574
2020-09-14,365.6995849609375,393.901611328125,356.6827392578125,371.0528259277344,107134484147
2020-09-21,371.400146484375,375.7370300292969,318.54510498046875,357.4385070800781,99772858716
2020-09-28,357.9259338378906,369.264404296875,336.4671630859375,352.5790100097656,87329078295
2020-10-05,352.73681640625,378.2671508789063,334.5455627441406,375.1420593261719,89277738125
2020-10-12,374.7987365722656,395.1221618652344,362.597412109375,378.2136840820313,95646232659
2020-10-19,378.4696350097656,420.14166259765625,367.60107421875,406.2177734375,99915168196
2020-10-26,406.2179870605469,411.2798767089844,375.0924072265625,396.3581848144531,92733203628
2020-11-02,396.3559875488281,465.6754760742188,371.312744140625,453.5547790527344,104056836726
2020-11-09,453.57415771484375,475.2172546386719,435.1638793945313,447.55908203125,86559593873
2020-11-16,447.5589904785156,579.3724975585938,445.5016174316406,558.068115234375,117742517844
2020-11-23,558.0595092773438,621.1734008789062,485.497314453125,575.758056640625,148365425751
2020-11-30,575.757080078125,635.1605834960938,563.1066284179688,601.9089965820312,121611808952
2020-12-07,601.797119140625,602.9179077148438,532.9984130859375,589.6632080078125,81351653045
2020-12-14,589.782470703125,673.834228515625,577.118408203125,638.2908325195312,100712316665
2020-12-21,638.315185546875,711.3935546875,560.3642578125,682.642333984375,113119816165
2020-12-28,683.205810546875,1006.5650024414062,683.205810546875,975.5076904296876,152747909037
2021-01-04,977.058837890625,1347.9261474609375,912.3053588867188,1262.2467041015625,301834730092
2021-01-11,1261.6229248046875,1290.0535888671875,924.922607421875,1230.1722412109375,259298253002
2021-01-18,1230.313232421875,1432.300048828125,1046.5965576171875,1391.609375,273320283914
2021-01-25,1390.639892578125,1467.784912109375,1215.311279296875,1314.9862060546875,268597730348
2021-02-01,1314.855224609375,1756.510986328125,1274.3577880859375,1614.227783203125,280790741209
2021-02-08,1613.6422119140625,1871.603515625,1571.5799560546875,1805.0841064453125,274834235664
2021-02-15,1804.6767578125,2036.2864990234373,1683.9066162109375,1935.60107421875,222027748895
2021-02-22,1935.557861328125,1936.4537353515625,1300.47216796875,1416.0489501953125,230065320353
2021-03-01,1417.151123046875,1730.9241943359375,1416.4161376953125,1723.15380859375,159760752478
2021-03-08,1724.229248046875,1937.6455078125,1670.9420166015625,1854.5643310546875,167054641757
2021-03-15,1854.086669921875,1889.1966552734373,1705.716064453125,1788.217041015625,164754388552
2021-03-22,1788.3621826171875,1811.96826171875,1560.3704833984375,1691.35595703125,163726181464
2021-03-29,1691.26318359375,2152.451904296875,1683.716552734375,2093.122802734375,199331046462
2021-04-05,2093.2607421875,2196.996337890625,1945.442138671875,2157.656982421875,184033037350
2021-04-12,2157.36181640625,2547.5556640625,2011.766845703125,2237.136962890625,238346115303
2021-04-19,2238.03271484375,2641.094970703125,2060.143798828125,2316.0595703125,285051627060
2021-04-26,2319.47802734375,2984.891845703125,2308.315185546875,2952.05615234375,220866851897
2021-05-03,2951.17578125,3981.259033203125,2951.17578125,3928.8447265625,344594950620
2021-05-10,3924.413330078125,4362.3505859375,3350.95166015625,3587.506103515625,400749195286
2021-05-17,3581.343017578125,3587.765625,1737.46875,2109.579833984375,398441727887
2021-05-24,2099.93603515625,2911.735595703125,2090.6396484375,2390.305419921875,278778310752
2021-05-31,2387.198486328125,2891.2548828125,2279.505126953125,2715.0927734375,206114234750
2021-06-07,2713.04736328125,2845.18505859375,2265.758056640625,2508.3916015625,214989180606
2021-06-14,2508.7705078125,2639.229248046875,2049.962646484375,2246.364501953125,165998018623
2021-06-21,2245.31787109375,2259.464111328125,1707.6005859375,1978.8946533203125,181271282626
2021-06-28,1981.386474609375,2384.286865234375,1963.615478515625,2321.72412109375,173236166989
2021-07-05,2321.9228515625,2403.7734375,2051.066650390625,2139.664794921875,141898628328
2021-07-12,2140.5068359375,2167.710205078125,1853.59033203125,1895.5521240234373,109461389917
2021-07-19,1893.0535888671875,2197.6494140625,1722.05078125,2191.373779296875,117099495933
2021-07-26,2191.309814453125,2695.429443359375,2154.731201171875,2561.85205078125,148899026374
2021-08-02,2557.774658203125,3184.60400390625,2449.353515625,3013.732666015625,188999816781
2021-08-09,3012.8857421875,3329.281005859375,2900.926025390625,3310.504150390625,177617150981
2021-08-16,3309.422119140625,3333.994873046875,2959.0283203125,3242.115478515625,144657511395
2021-08-23,3241.357421875,3373.38427734375,3060.228759765625,3227.002685546875,122446358200
2021-08-30,3227.192626953125,4022.46923828125,3151.444580078125,3952.133544921875,166431911904
2021-09-06,3951.520751953125,3968.426513671875,3062.222412109375,3410.134521484375,171456032652
2021-09-13,3407.471923828125,3673.310791015625,3121.51416015625,3329.447998046875,127464621869
2021-09-20,3329.670654296875,3343.325439453125,2676.407470703125,3062.265380859375,165736116791
2021-09-27,3065.837890625,3484.605712890625,2786.98828125,3418.358642578125,126510518147
2021-10-04,3418.7763671875,3667.95751953125,3283.44873046875,3425.852783203125,120426108412
2021-10-11,3419.726806640625,3962.453125,3385.76171875,3847.1044921875,125796571016
2021-10-18,3847.72998046875,4366.08837890625,3686.75048828125,4087.903076171875,131136502497
2021-10-25,4084.42578125,4455.7353515625,3905.7060546875,4288.07421875,140412419359
2021-11-01,4288.21728515625,4664.91015625,4160.966796875,4620.5546875,121471900421
2021-11-08,4619.6494140625,4859.5029296875,4485.09326171875,4626.35888671875,125752889256
2021-11-15,4627.0908203125,4891.70458984375,3959.227783203125,4269.73291015625,137429429244
2021-11-22,4266.50927734375,4550.84228515625,3933.506591796875,4294.45361328125,141179727084
2021-11-29,4296.94677734375,4780.732421875,3525.494140625,4198.32275390625,186741981087
2021-12-06,4199.0,4482.31396484375,3846.054443359375,4134.453125,152799880859
2021-12-13,4136.35986328125,4145.955078125,3664.719970703125,3922.592529296875,152915544014
2021-12-20,3923.69580078125,4149.02685546875,3759.4033203125,4067.328125,104768396134
2021-12-27,4064.746337890625,4126.00146484375,3595.204833984375,3829.56494140625,91186714758
2022-01-03,3829.53564453125,3876.78515625,3020.880859375,3157.75146484375,121333429463
2022-01-10,3157.570556640625,3401.219970703125,2947.68359375,3350.921875,99393420484
2022-01-17,3350.947265625,3355.8193359375,2330.247314453125,2535.0390625,119849284037
2022-01-24,2535.89111328125,2705.7841796875,2172.30126953125,2603.466552734375,117096524892
2022-01-31,2603.263427734375,3061.26123046875,2489.072265625,3057.47607421875,95160222839
2022-02-07,3057.422119140625,3271.316162109375,2845.397705078125,2883.46337890625,101267138646
2022-02-14,2880.187744140625,3185.520751953125,2585.9462890625,2628.6484375,91462217528
2022-02-21,2627.66552734375,2849.424072265625,2308.914794921875,2621.8017578125,122785980806
2022-02-28,2621.172119140625,3029.651611328125,2555.037353515625,2555.037353515625,99193551777
2022-03-07,2555.297607421875,2761.79638671875,2455.59375,2518.944580078125,83530580780
2022-03-14,2518.486328125,2979.987060546875,2505.29931640625,2860.459228515625,94797948955
2022-03-21,2860.103271484375,3291.57763671875,2838.25048828125,3291.57763671875,105454717557
2022-03-28,3292.322509765625,3573.960205078125,3223.891357421875,3522.83349609375,133030130024
2022-04-04,3522.364990234375,3546.706787109375,3155.5810546875,3211.866943359375,115161750801
2022-04-11,3209.576904296875,3214.4619140625,2957.872314453125,2993.4033203125,104523858983
2022-04-18,2993.48388671875,3173.451416015625,2893.912841796875,2922.732666015625,104712950418
2022-04-25,2922.990234375,3026.4150390625,2727.40625,2827.756103515625,124872258105
2022-05-02,2827.614013671875,2956.686767578125,2498.43017578125,2517.4599609375,127664655328
2022-05-09,2518.50830078125,2528.258056640625,1748.3031005859375,2145.706787109375,217861782391
2022-05-16,2145.8369140625,2145.8369140625,1907.0205078125,2043.170166015625,111825123089
2022-05-23,2042.3447265625,2080.33349609375,1721.2647705078125,1812.031005859375,125642960268
2022-05-30,1811.885986328125,2005.490966796875,1746.509765625,1805.2049560546875,108453102400
2022-06-06,1805.635986328125,1915.030517578125,1436.1839599609375,1445.216552734375,133690012415
2022-06-13,1443.83544921875,1448.738037109375,896.1090087890625,1127.656494140625,192980661259
2022-06-20,1127.65625,1272.1312255859375,1049.7633056640625,1199.8316650390625,106600343942
2022-06-27,1199.713134765625,1234.1807861328125,1009.0948486328124,1073.7669677734375,94244778628
2022-07-04,1073.7943115234375,1262.8857421875,1048.3963623046875,1168.401611328125,95592580424
2022-07-11,1168.1390380859375,1378.41748046875,1019.2203369140624,1338.6357421875,111493865591
2022-07-18,1338.8060302734375,1654.4287109375,1338.8060302734375,1599.4766845703125,149288976348
2022-07-25,1599.1572265625,1774.576416015625,1362.95166015625,1681.517333984375,142089787865
2022-08-01,1681.445556640625,1744.326416015625,1567.85107421875,1699.350830078125,108427606862
2022-08-08,1699.6934814453125,2022.79150390625,1665.0904541015625,1936.802001953125,127819380138
2022-08-15,1936.760498046875,2007.2103271484373,1534.298828125,1619.3189697265625,131385531342
2022-08-22,1619.1668701171875,1718.1832275390625,1430.54736328125,1430.54736328125,126136964075
2022-08-29,1430.439453125,1643.1832275390625,1427.7283935546875,1577.6416015625,112937029417
2022-09-05,1577.884033203125,1784.497802734375,1500.013671875,1761.800048828125,119025564693
2022-09-12,1762.0848388671875,1778.1634521484375,1331.4947509765625,1335.3291015625,128923826821
2022-09-19,1335.270751953125,1388.272216796875,1229.4267578125,1294.216796875,115212034191
2022-09-26,1294.3861083984375,1396.8914794921875,1267.8692626953125,1276.093505859375,94753456490
2022-10-03,1276.1634521484375,1380.4049072265625,1271.15087890625,1322.604248046875,63453338237
2022-10-10,1322.61865234375,1339.7447509765625,1209.2781982421875,1306.296630859375,71327918675
2022-10-17,1306.3095703125,1367.7607421875,1260.666748046875,1363.447021484375,64675142971
2022-10-24,1363.4918212890625,1652.3822021484375,1327.85400390625,1590.7833251953125,149502010546
2022-10-31,1590.4813232421875,1661.334716796875,1507.2447509765625,1572.2347412109375,114763482452
2022-11-07,1572.0169677734375,1604.475341796875,1083.28564453125,1221.8192138671875,167376418418
2022-11-14,1221.8955078125,1284.2176513671875,1137.9332275390625,1142.4666748046875,72098917564
2022-11-21,1142.395751953125,1227.0380859375,1081.13818359375,1195.126953125,62114264005
2022-11-28,1194.9603271484375,1302.0386962890625,1156.0625,1280.256591796875,48670061836
2022-12-05,1279.9989013671875,1302.237548828125,1224.447998046875,1263.8685302734375,35539736910
2022-12-12,1263.573486328125,1346.1744384765625,1162.1756591796875,1184.7152099609375,45552930306
2022-12-19,1184.75830078125,1226.998779296875,1160.377197265625,1218.9620361328125,32547939616
2022-12-26,1218.920166015625,1230.4180908203125,1185.7021484375,1200.96484375,25971388844
2023-01-02,1201.103271484375,1287.3594970703125,1195.2149658203125,1287.3594970703125,28602489223
2023-01-09,1287.4508056640625,1563.7391357421875,1286.6807861328125,1552.4794921875,62269098151
2023-01-16,1552.519287109375,1674.1793212890625,1509.4228515625,1628.382080078125,57747601466
2023-01-23,1628.55078125,1653.7249755859375,1530.7978515625,1646.1556396484375,58168481785
2023-01-30,1646.147705078125,1704.4581298828125,1546.6607666015625,1631.6458740234375,55380178545
2023-02-06,1631.645263671875,1688.5272216796875,1501.4620361328125,1515.03369140625,52062302111
2023-02-13,1514.9169921875,1732.8011474609375,1470.02392578125,1681.4361572265625,63586351348
2023-02-20,1682.3370361328125,1716.4893798828125,1567.6317138671875,1640.817138671875,54922618696
2023-02-27,1640.763671875,1672.0511474609375,1551.73681640625,1564.46875,47678471588
2023-03-06,1564.3831787109375,1607.152587890625,1378.525390625,1590.29296875,67750677014
2023-03-13,1590.8311767578125,1843.8441162109373,1572.07470703125,1785.5765380859375,85907403135
2023-03-20,1785.416259765625,1853.8880615234373,1716.6519775390625,1775.6767578125,69752316269
2023-03-27,1775.4813232421875,1844.6773681640625,1690.5166015625,1795.7081298828125,56698859298
2023-04-03,1794.9224853515625,1937.49755859375,1765.5189208984375,1859.3878173828125,58358563195
2023-04-10,1859.7412109375,2137.445068359375,1848.1641845703125,2120.005859375,73047716337
2023-04-17,2120.001220703125,2121.531494140625,1827.7889404296875,1862.06201171875,69509147715
2023-04-24,1862.0853271484373,1962.567626953125,1792.4638671875,1876.92431640625,64508170257
2023-05-01,1868.89111328125,2017.5594482421875,1809.1932373046875,1873.076416015625,57052844703
2023-05-08,1872.47509765625,1886.80029296875,1742.40380859375,1800.5009765625,52730036667
2023-05-15,1800.3712158203125,1845.6954345703125,1774.195068359375,1804.5313720703125,35504669941
2023-05-22,1804.8419189453125,1915.7232666015625,1763.3651123046875,1910.9141845703125,39805987958
2023-05-29,1909.2974853515625,1926.4217529296875,1846.2274169921875,1890.5135498046875,36189717426
2023-06-05,1890.4176025390625,1896.22265625,1721.443115234375,1753.415283203125,50365386091
2023-06-12,1753.075439453125,1766.76318359375,1624.1383056640625,1720.5775146484375,42013230373
2023-06-19,1720.50537109375,1932.5316162109373,1705.8134765625,1900.506103515625,52845056040
2023-06-26,1900.05029296875,1958.1607666015625,1822.102783203125,1937.4383544921875,53494145485
2023-07-03,1937.8837890625,1974.7750244140625,1832.025390625,1863.009765625,43641786133
2023-07-10,1863.240234375,2026.2049560546875,1848.7772216796875,1923.681884765625,48072395366
2023-07-17,1923.6943359375,1936.1776123046875,1855.0927734375,1889.191650390625,39128185690
2023-07-24,1888.8095703125,1889.761962890625,1836.8524169921875,1861.643798828125,30881923780
2023-07-31,1861.7552490234373,1877.511474609375,1817.413818359375,1827.4620361328125,33876254755
2023-08-07,1827.239501953125,1873.84716796875,1804.7166748046875,1839.2801513671875,29979899334
2023-08-14,1839.323486328125,1853.8363037109373,1551.7132568359375,1684.85205078125,46373697011
2023-08-21,1685.0223388671875,1696.593994140625,1596.384033203125,1657.5130615234375,35062582485
2023-08-28,1657.4398193359375,1742.6373291015625,1603.0341796875,1636.11767578125,39977542364
2023-09-04,1635.7247314453125,1657.3037109375,1604.04052734375,1616.828857421875,29219769343
2023-09-11,1616.769775390625,1652.1131591796875,1533.4267578125,1622.896728515625,35226825280
2023-09-18,1623.0819091796875,1669.015380859375,1573.3057861328125,1580.8533935546875,29319393204
2023-09-25,1580.7474365234375,1750.595703125,1565.0255126953125,1733.8104248046875,33870780317
2023-10-02,1732.9840087890625,1743.5635986328125,1609.8499755859375,1633.548583984375,34530422036
2023-10-09,1633.454833984375,1635.4478759765625,1523.237548828125,1558.06982421875,32623896903
2023-10-16,1558.3134765625,1667.6666259765625,1543.5850830078125,1663.429931640625,39476937799
2023-10-23,1674.8492431640625,1865.09521484375,1663.447998046875,1795.5460205078125,66964766348
2023-10-30,1795.589111328125,1911.608642578125,1779.364501953125,1894.15771484375,54980094284
2023-11-06,1894.027099609375,2134.69140625,1852.7908935546875,2045.18701171875,81688660158
2023-11-13,2045.3544921875,2116.0107421875,1910.4454345703125,2013.2044677734373,82350211541
2023-11-20,2011.8533935546875,2132.481201171875,1933.1629638671875,2063.2861328125,73279190559
2023-11-27,2062.390869140625,2213.17578125,1988.120361328125,2193.691650390625,65813866174
2023-12-04,2193.663330078125,2401.760498046875,2191.17626953125,2352.462646484375,89616323733
2023-12-11,2352.49658203125,2354.9140625,2150.75439453125,2196.481201171875,79101655424
2023-12-18,2195.341796875,2341.947509765625,2120.12744140625,2265.692138671875,79838355953
2023-12-25,2265.340576171875,2445.017578125,2180.225341796875,2281.47119140625,74823672274
2024-01-01,2282.870361328125,2431.21240234375,2113.92529296875,2222.865966796875,73516556682
2024-01-08,2222.857666015625,2710.421875,2171.99365234375,2472.2412109375,125618508717
